,index,x0,w,sigma,c,t,iata,latitude,longitude,country,state,region,hub
188,188,0.33325760894562806,0.41843962593376116,0.34920455750149354,1.0480266496605557,93.95215688547685,FWA,40.97833333,-85.18805556,US,IN,east,no
189,189,0.3038663321285874,0.7374757504192806,0.34920455750149354,1.0480266496605557,93.95215688547685,GRR,42.88111111,-85.52416667,US,MI,east,no
190,190,0.416761695582535,0.6805019304865803,0.34920455750149354,1.0480266496605557,93.95215688547685,GSO,36.09194444,-79.94277778,US,NC,east,no
191,191,0.2606483664989867,0.046963968456289175,0.34920455750149354,1.0480266496605557,93.95215688547685,GYY,41.61805556,-87.41555556,US,IN,east,no
192,192,0.2504127044821053,0.05685849482908624,0.34920455750149354,1.0480266496605557,93.95215688547685,ISO,35.32666667,-77.61666667,US,NC,east,no
193,193,0.26584598877005566,0.011056469597763723,0.34920455750149354,1.0480266496605557,93.95215688547685,JST,40.31666667,-78.83444444,US,PA,east,no
194,194,0.08920598311526465,0.3230716976026635,0.34920455750149354,1.0480266496605557,93.95215688547685,LNK,40.85083333,-96.75888889,US,NE,centre,no
195,195,0.6585640335331151,0.143932460129592,0.34920455750149354,1.0480266496605557,93.95215688547685,LUK,39.10277778,-84.42138889,US,OH,east,no
196,196,0.3277790753158876,0.23340896429858213,0.34920455750149354,1.0480266496605557,93.95215688547685,MOB,30.68833333,-88.24083333,US,AL,centre,no
197,197,0.33920184209267834,0.03563338774123205,0.34920455750149354,1.0480266496605557,93.95215688547685,ORH,42.26916667,-71.87444444,US,MA,east,no
198,198,0.39890691946280576,0.06617022928437562,0.34920455750149354,1.0480266496605557,93.95215688547685,PGV,35.63333333,-77.38527778,US,NC,east,no
199,199,0.13151159328744683,0.5315468812441566,0.34920455750149354,1.0480266496605557,93.95215688547685,PWM,43.64444444,-70.30361111,US,ME,east,no
200,200,0.27967017487452217,0.018318631506923165,0.34920455750149354,1.0480266496605557,93.95215688547685,RME,43.23388889,-75.4075,US,NY,east,no
201,201,0.3099583553817248,0.6142542276140744,0.34920455750149354,1.0480266496605557,93.95215688547685,ROC,43.12138889,-77.67083333,US,NY,east,no
202,202,0.43267651425584647,0.7101362394699081,0.34920455750149354,1.0480266496605557,93.95215688547685,SAV,32.1275,-81.2025,US,GA,east,no
203,203,0.30914240986381325,0.6529964477098196,0.34920455750149354,1.0480266496605557,93.95215688547685,SYR,43.11055556,-76.1025,US,NY,east,no
204,204,0.44170256496931504,0.2077955383800028,0.34920455750149354,1.0480266496605557,93.95215688547685,TOL,41.59083333,-83.80083333,US,OH,east,no
205,205,0.3736438725585449,0.20034979723283997,0.34920455750149354,1.0480266496605557,93.95215688547685,TRI,36.47611111,-82.40638889,US,TN,east,no
206,206,0.3629402980618659,0.09482646731483113,0.34920455750149354,1.0480266496605557,93.95215688547685,VNY,34.20972222,-118.49,US,CA,west,no
207,207,0.35696250142133523,0.13942421782718684,0.34920455750149354,1.0480266496605557,93.95215688547685,YIP,42.23777778,-83.53055556,US,MI,east,no
208,208,0.1422164998241957,0.09010080008166114,0.34920455750149354,1.0480266496605557,93.95215688547685,YNG,41.25611111,-80.66972222,US,OH,east,no
209,209,0.05564359702653168,0.024184016782705715,0.34920455750149354,1.0480266496605557,93.95215688547685,APC,38.21222222,-122.28,US,CA,west,no
210,210,0.2929376576490415,0.11857221851752164,0.34920455750149354,1.0480266496605557,93.95215688547685,ADW,38.81083333,-76.86722222,US,MD,east,no
211,211,0.4240463131450792,0.3516252779535636,0.34920455750149354,1.0480266496605557,93.95215688547685,AVL,35.435,-82.54111111,US,NC,east,no
212,212,0.36112050521409444,0.21773714375920217,0.34920455750149354,1.0480266496605557,93.95215688547685,BFI,47.52888889,-122.29944444,US,WA,west,no
213,213,0.28581629907964895,0.025095467665940768,0.34920455750149354,1.0480266496605557,93.95215688547685,MCF,27.84888889,-82.52166667,US,FL,east,no
214,214,0.40809356269347297,0.7978441733798325,0.34920455750149354,1.0480266496605557,93.95215688547685,MIA,25.7925,-80.28611111,US,FL,east,yes
215,215,0.23834995899283676,0.025847826986003762,0.34920455750149354,1.0480266496605557,93.95215688547685,NGU,36.93722222,-76.29055556,US,VA,east,no
216,216,0.25594885188311045,0.019533194707415408,0.34920455750149354,1.0480266496605557,93.95215688547685,NPA,30.35277778,-87.32027778,US,FL,east,no
217,217,0.4659405917475967,0.03702174414184386,0.34920455750149354,1.0480266496605557,93.95215688547685,POB,35.17083333,-79.01472222,US,NC,east,no
218,218,0.4098584311128973,0.2102153286289881,0.34920455750149354,1.0480266496605557,93.95215688547685,AEX,31.32416667,-92.54694444,US,LA,centre,no
219,219,0.2415919527502034,0.2653676039427448,0.34920455750149354,1.0480266496605557,93.95215688547685,AZA,33.30777778,-111.65555556,US,AZ,west,no
220,220,0.20428421176114425,0.12527992787767644,0.34920455750149354,1.0480266496605557,93.95215688547685,CSG,32.51611111,-84.93888889,US,GA,east,no
221,221,0.48714426319248294,0.12645880733331918,0.34920455750149354,1.0480266496605557,93.95215688547685,CYS,41.15583333,-104.81222222,US,WY,west,no
222,222,0.15277195862016574,0.01707621045115279,0.34920455750149354,1.0480266496605557,93.95215688547685,DPG,40.19944444,-112.93666667,US,UT,west,no
223,223,0.5011084774728239,0.008976297346684283,0.34920455750149354,1.0480266496605557,93.95215688547685,DQK,44.05,-75.73305556,US,NY,east,no
224,224,0.29523876525253057,0.22989809725943144,0.34920455750149354,1.0480266496605557,93.95215688547685,GFK,47.95194444,-97.17861111,US,ND,centre,no
225,225,0.21560080129075226,0.07389533480091223,0.34920455750149354,1.0480266496605557,93.95215688547685,LRD,27.54472222,-99.46111111,US,TX,centre,no
226,226,0.26929928035976075,0.5959841627287198,0.34920455750149354,1.0480266496605557,93.95215688547685,MDT,40.19305556,-76.76222222,US,PA,east,no
227,227,0.29972274548483624,0.03332628841452907,0.34920455750149354,1.0480266496605557,93.95215688547685,RIV,33.88055556,-117.25861111,US,CA,west,no
228,228,0.24609287209054578,0.5494340811101198,0.34920455750149354,1.0480266496605557,93.95215688547685,SBN,41.70444444,-86.3125,US,IN,east,no
229,229,0.2883905993831856,0.2744800295286997,0.34920455750149354,1.0480266496605557,93.95215688547685,SGF,37.24,-93.385,US,MO,centre,no
230,230,0.35132448252356907,0.009961958191018363,0.34920455750149354,1.0480266496605557,93.95215688547685,AFK,40.60694444,-95.86583333,US,NE,centre,no
231,231,0.36484336976604365,0.009700817591082487,0.34920455750149354,1.0480266496605557,93.95215688547685,BEH,42.12777778,-86.42833333,US,MI,east,no
232,232,0.3271571985468642,0.009270242011984214,0.34920455750149354,1.0480266496605557,93.95215688547685,AFW,32.98666667,-97.3175,US,TX,centre,no
233,233,0.36579120233806484,0.10613945642320015,0.34920455750149354,1.0480266496605557,93.95215688547685,INT,36.13527778,-80.22555556,US,NC,east,no
234,234,0.037369932521551685,0.15605527845390987,0.34920455750149354,1.0480266496605557,93.95215688547685,JQF,35.38527778,-80.70972222,US,NC,east,no
235,235,0.2123035241202114,0.005412217360170088,0.34920455750149354,1.0480266496605557,93.95215688547685,AGC,40.35472222,-79.93,US,PA,east,no
236,236,0.20964447537253816,0.03919666177106478,0.34920455750149354,1.0480266496605557,93.95215688547685,BQK,31.25888889,-81.46638889,US,GA,east,no
237,237,0.5074290188627915,0.2502151621929367,0.34920455750149354,1.0480266496605557,93.95215688547685,GNV,29.68972222,-82.27583333,US,FL,east,no
238,238,0.2273160584970467,0.23395141597611785,0.34920455750149354,1.0480266496605557,93.95215688547685,MGM,32.3,-86.39111111,US,AL,centre,no
239,239,0.28542717567790066,0.21759227483400262,0.34920455750149354,1.0480266496605557,93.95215688547685,SHV,32.44694444,-93.82555556,US,LA,centre,no
240,240,0.2475858442255709,0.5899286058592312,0.34920455750149354,1.0480266496605557,93.95215688547685,XNA,36.28194444,-94.30694444,US,AR,centre,no
241,241,0.39162198679752525,0.050257587292999346,0.34920455750149354,1.0480266496605557,93.95215688547685,AHN,33.94833333,-83.32694444,US,GA,east,no
242,242,0.2305915726478721,0.32632585495621347,0.34920455750149354,1.0480266496605557,93.95215688547685,BTR,30.53166667,-91.15055556,US,LA,centre,no
243,243,0.3999674879816126,0.05842950314469207,0.34920455750149354,1.0480266496605557,93.95215688547685,FYV,36.00361111,-94.17,US,AR,centre,no
244,244,0.3147159021220114,0.09500549333591035,0.34920455750149354,1.0480266496605557,93.95215688547685,GTR,33.45027778,-88.59138889,US,MS,centre,no
245,245,0.4114899201407901,0.023686905751580757,0.34920455750149354,1.0480266496605557,93.95215688547685,MCN,32.69583333,-83.64916667,US,GA,east,no
246,246,0.2752513516145966,0.02040628137612714,0.34920455750149354,1.0480266496605557,93.95215688547685,MKL,35.60138889,-88.91527778,US,TN,east,no
247,247,0.2951162867230686,0.0714454347299883,0.34920455750149354,1.0480266496605557,93.95215688547685,TCL,33.22111111,-87.61083333,US,AL,centre,no
248,248,0.18011339357787565,0.021800588559784263,0.34920455750149354,1.0480266496605557,93.95215688547685,AIA,42.05166667,-102.80666667,US,NE,centre,no
249,249,0.36937746129542215,0.04443225470639667,0.34920455750149354,1.0480266496605557,93.95215688547685,BFF,41.87527778,-103.60111111,US,NE,centre,no
250,250,0.35662593759544364,0.037983536651276836,0.34920455750149354,1.0480266496605557,93.95215688547685,PIR,44.38361111,-100.28416667,US,SD,centre,no
251,251,0.4826010315338334,0.0179293093402566,0.34920455750149354,1.0480266496605557,93.95215688547685,AL4,31.30888889,-86.39388889,US,AL,centre,no
252,252,0.2644310590193328,0.00860889734149966,0.34920455750149354,1.0480266496605557,93.95215688547685,ART,43.99083333,-76.02138889,US,NY,east,no
253,253,0.6446298667206218,0.3282939288244062,0.34920455750149354,1.0480266496605557,93.95215688547685,AVP,41.33916667,-75.72583333,US,PA,east,no
254,254,0.1789918587120453,0.33241043651268215,0.34920455750149354,1.0480266496605557,93.95215688547685,BTV,44.47277778,-73.15305556,US,VT,east,no
255,255,0.3690237445043459,0.251471070914709,0.34920455750149354,1.0480266496605557,93.95215688547685,CHO,38.14138889,-78.45305556,US,VA,east,no
256,256,0.44207558792121215,0.9871624950911646,0.34920455750149354,1.0480266496605557,93.95215688547685,JAN,32.30972222,-90.07583333,US,MS,centre,no
257,257,0.4871617924396582,0.31876749686661127,0.34920455750149354,1.0480266496605557,93.95215688547685,MBS,43.53166667,-84.08166667,US,MI,east,no
258,258,0.308353307923129,0.2825529637849776,0.34920455750149354,1.0480266496605557,93.95215688547685,MLB,28.1025,-80.64305556,US,FL,east,no
259,259,0.19304299050539223,0.008457784300731883,0.34920455750149354,1.0480266496605557,93.95215688547685,MSS,44.93777778,-74.84666667,US,NY,east,no
260,260,0.5148244810005469,0.22864392178707033,0.34920455750149354,1.0480266496605557,93.95215688547685,OAJ,34.83027778,-77.61166667,US,NC,east,no
261,261,0.3094665622021282,0.0073121799996554125,0.34920455750149354,1.0480266496605557,93.95215688547685,OGS,44.68166667,-75.46583333,US,NY,east,no
262,262,0.38433124328899804,0.4056999693499446,0.34920455750149354,1.0480266496605557,93.95215688547685,PNS,30.47333333,-87.1875,US,FL,east,no
263,263,0.2389446696164293,0.2193769847193066,0.34920455750149354,1.0480266496605557,93.95215688547685,RST,43.91027778,-92.49638889,US,MN,centre,no
264,264,0.05128276845006679,0.41054930103699583,0.34920455750149354,1.0480266496605557,93.95215688547685,TVC,44.74,-85.58583333,US,MI,east,no
265,265,0.20123842165312775,0.5277500946578599,0.34920455750149354,1.0480266496605557,93.95215688547685,FAR,46.91555556,-96.81472222,US,ND,centre,no
266,266,0.5610546454232459,0.031052819113236145,0.34920455750149354,1.0480266496605557,93.95215688547685,HUF,39.45444444,-87.3075,US,IN,east,no
267,267,0.1697277976970974,0.04612693155525924,0.34920455750149354,1.0480266496605557,93.95215688547685,MWA,37.75194444,-89.01638889,US,IL,east,no
268,268,0.20661765261876258,0.013717402074298952,0.34920455750149354,1.0480266496605557,93.95215688547685,ALS,37.43666667,-105.86666667,US,CO,west,no
269,269,0.39806627835678454,0.01392197551709845,0.34920455750149354,1.0480266496605557,93.95215688547685,ALW,46.09472222,-118.29111111,US,WA,west,no
270,270,0.611475381922493,0.12298092540710914,0.34920455750149354,1.0480266496605557,93.95215688547685,LAW,34.56972222,-98.41611111,US,OK,centre,no
271,271,0.16733280228998257,0.022530850348625744,0.34920455750149354,1.0480266496605557,93.95215688547685,ANB,33.59027778,-85.85583333,US,AL,centre,no
272,272,0.49355675718865527,0.005377098983445459,0.34920455750149354,1.0480266496605557,93.95215688547685,MTO,39.47861111,-88.27833333,US,IL,east,no
273,273,0.06314219108258065,0.04145381667396833,0.34920455750149354,1.0480266496605557,93.95215688547685,PAE,47.90833333,-122.28138889,US,WA,west,no
274,274,0.0831266861454962,0.036255297535403117,0.34920455750149354,1.0480266496605557,93.95215688547685,AND,34.49361111,-82.71,US,SC,east,no
275,275,0.3634806511027896,0.27521699194273797,0.34920455750149354,1.0480266496605557,93.95215688547685,BED,42.47083333,-71.29,US,MA,east,no
276,276,0.45303846324887986,0.005516294180481766,0.34920455750149354,1.0480266496605557,93.95215688547685,ANP,38.94277778,-76.56888889,US,MD,east,no
277,277,0.3594605225990465,0.010873675403129257,0.34920455750149354,1.0480266496605557,93.95215688547685,AOO,40.29722222,-78.32,US,PA,east,no
278,278,0.29774161153884904,0.01750632180950469,0.34920455750149354,1.0480266496605557,93.95215688547685,APA,39.57277778,-104.84777778,US,CO,west,no
279,279,0.46369757039410087,0.06444587650837949,0.34920455750149354,1.0480266496605557,93.95215688547685,BJC,39.90888889,-105.11722222,US,CO,west,no
280,280,0.07844936324429641,0.03162185793575998,0.34920455750149354,1.0480266496605557,93.95215688547685,TRM,33.62638889,-116.16083333,US,CA,west,no
281,281,0.12668839398781342,0.0035558557648960047,0.34920455750149354,1.0480266496605557,93.95215688547685,APF,26.15277778,-81.77527778,US,FL,east,no
282,282,0.09396179630624078,0.022476713757299444,0.34920455750149354,1.0480266496605557,93.95215688547685,APN,45.08166667,-83.55583333,US,MI,east,no
283,283,0.2740739101681284,0.01802048031171899,0.34920455750149354,1.0480266496605557,93.95215688547685,CIU,46.24194444,-84.46611111,US,MI,east,no
284,284,0.3202110333589125,0.2971646043711481,0.34920455750149354,1.0480266496605557,93.95215688547685,BGR,44.80777778,-68.82777778,US,ME,east,no
285,285,0.2634796086901236,0.10261775490230574,0.34920455750149354,1.0480266496605557,93.95215688547685,ASE,39.22416667,-106.86888889,US,CO,west,no
286,286,0.2872029779634671,0.20831733079069947,0.34920455750149354,1.0480266496605557,93.95215688547685,JAC,43.60666667,-110.73694444,US,WY,west,no
287,287,0.19212784315564194,0.012856858602471728,0.34920455750149354,1.0480266496605557,93.95215688547685,AST,46.15972222,-123.88,US,OR,west,no
288,288,0.3513168895821033,0.06868794674351514,0.34920455750149354,1.0480266496605557,93.95215688547685,BKG,36.53194444,-93.20055556,US,MO,centre,no
289,289,0.36524258966419537,0.11578510616895635,0.34920455750149354,1.0480266496605557,93.95215688547685,BKL,41.51694444,-81.68333333,US,OH,east,no
290,290,0.3764698768464281,0.26209570824032274,0.34920455750149354,1.0480266496605557,93.95215688547685,BMI,40.48194444,-88.9275,US,IL,east,no
291,291,0.2334357616006656,0.35403582114254717,0.34920455750149354,1.0480266496605557,93.95215688547685,BZN,45.78027778,-111.15944444,US,MT,west,no
292,292,0.485509026284754,0.03026315661654187,0.34920455750149354,1.0480266496605557,93.95215688547685,CGI,37.22361111,-89.57166667,US,MO,centre,no
293,293,0.5038367425660393,0.2703065278672334,0.34920455750149354,1.0480266496605557,93.95215688547685,CHA,35.03638889,-85.20361111,US,TN,east,no
294,294,0.16502588615877217,0.1356795027839231,0.34920455750149354,1.0480266496605557,93.95215688547685,CLL,30.58944444,-96.36444444,US,TX,centre,no
295,295,0.1757350825504022,0.04844657036374185,0.34920455750149354,1.0480266496605557,93.95215688547685,DHN,31.32,-85.44833333,US,AL,centre,no
296,296,0.5332744187564085,0.2130636619603135,0.34920455750149354,1.0480266496605557,93.95215688547685,EGE,39.64361111,-106.91388889,US,CO,west,no
297,297,0.11489357259315898,0.309672333117759,0.34920455750149354,1.0480266496605557,93.95215688547685,EVV,38.03666667,-87.5325,US,IN,east,no
298,298,0.39804520764683804,0.08592276917795275,0.34920455750149354,1.0480266496605557,93.95215688547685,EWN,35.07361111,-77.0425,US,NC,east,no
299,299,0.3074238374740438,0.1364278338768728,0.34920455750149354,1.0480266496605557,93.95215688547685,EYW,24.55555556,-81.75972222,US,FL,east,no
300,300,0.30143272749545974,0.2109395185029808,0.34920455750149354,1.0480266496605557,93.95215688547685,FCA,48.31277778,-114.25111111,US,MT,west,no
301,301,0.38049397810954777,0.0369216358238222,0.34920455750149354,1.0480266496605557,93.95215688547685,FLO,34.18888889,-79.72444444,US,SC,east,no
302,302,0.3724837796295425,0.4652047916463419,0.34920455750149354,1.0480266496605557,93.95215688547685,FSD,43.57888889,-96.74083333,US,SD,centre,no
303,303,0.14488513321075558,0.030217801476554916,0.34920455750149354,1.0480266496605557,93.95215688547685,GUC,38.53388889,-106.93888889,US,CO,west,no
304,304,0.2060420319631882,0.11093939465078642,0.34920455750149354,1.0480266496605557,93.95215688547685,HDN,40.48166667,-107.22,US,CO,west,no
305,305,0.14844816659701787,0.040025266380042106,0.34920455750149354,1.0480266496605557,93.95215688547685,HHH,32.21666667,-80.68333333,US,SC,east,no
306,306,0.26427804958773965,0.10936232333582654,0.34920455750149354,1.0480266496605557,93.95215688547685,LFT,30.20472222,-91.9875,US,LA,centre,no
307,307,0.31972264339315404,0.010157361454432084,0.34920455750149354,1.0480266496605557,93.95215688547685,LSF,32.33777778,-84.99222222,US,GA,east,no
308,308,0.22626642181671666,0.03884989843270094,0.34920455750149354,1.0480266496605557,93.95215688547685,LWB,37.85972222,-80.39861111,US,WV,east,no
309,309,0.28724553919344453,0.029852087451433768,0.34920455750149354,1.0480266496605557,93.95215688547685,LYH,37.32694444,-79.20111111,US,VA,east,no
310,310,0.3620270743228042,0.021233618674193967,0.34920455750149354,1.0480266496605557,93.95215688547685,MEI,32.33722222,-88.74916667,US,MS,centre,no
311,311,0.27687256921000386,0.014470433873450268,0.34920455750149354,1.0480266496605557,93.95215688547685,MKG,43.17055556,-86.2375,US,MI,east,no
312,312,0.27118542516861577,0.08327255014850962,0.34920455750149354,1.0480266496605557,93.95215688547685,MLU,32.51111111,-92.03888889,US,LA,centre,no
313,313,0.46102875212950434,0.01227785708775307,0.34920455750149354,1.0480266496605557,93.95215688547685,MSL,34.74527778,-87.61027778,US,AL,centre,no
314,314,0.31172228329419793,0.06320390757494843,0.34920455750149354,1.0480266496605557,93.95215688547685,MTJ,38.50055556,-107.89472222,US,CO,west,no
315,315,0.515361596793048,0.02200446513847418,0.34920455750149354,1.0480266496605557,93.95215688547685,OWB,37.74083333,-87.16583333,US,KY,centre,no
316,316,0.39290603721494677,0.09377563697650318,0.34920455750149354,1.0480266496605557,93.95215688547685,PFN,30.2125,-85.68194444,US,FL,east,no
317,317,0.2845346507196674,0.21087801555297475,0.34920455750149354,1.0480266496605557,93.95215688547685,PHF,37.13166667,-76.49333333,US,VA,east,no
318,318,0.3309173311810099,0.2528945027772026,0.34920455750149354,1.0480266496605557,93.95215688547685,PIA,40.66138889,-89.68722222,US,IL,east,no
319,319,0.391397957929519,0.025506106442970935,0.34920455750149354,1.0480266496605557,93.95215688547685,PIH,42.91333333,-112.59444444,US,ID,west,no
320,320,0.41446054777033225,0.15150702146570613,0.34920455750149354,1.0480266496605557,93.95215688547685,PTK,42.665,-83.41805556,US,MI,east,no
321,321,0.34847600532740236,0.08466472722788543,0.34920455750149354,1.0480266496605557,93.95215688547685,SUS,38.66194444,-90.65,US,MO,centre,no
322,322,0.24969622294329974,0.243558259336888,0.34920455750149354,1.0480266496605557,93.95215688547685,SWF,41.50583333,-74.09722222,US,NY,east,no
323,323,0.18082770781499344,0.025092952948798933,0.34920455750149354,1.0480266496605557,93.95215688547685,VLD,30.78222222,-83.27694444,US,GA,east,no
324,324,0.38802209511237984,0.01255484788438188,0.34920455750149354,1.0480266496605557,93.95215688547685,WRB,32.64,-83.59194444,US,GA,east,no
325,325,0.443745768861713,0.33325981644960123,0.34920455750149354,1.0480266496605557,93.95215688547685,RAP,44.04527778,-103.05694444,US,SD,centre,no
326,326,0.4167130704050847,0.2239620368093085,0.34920455750149354,1.0480266496605557,93.95215688547685,SCE,40.77083333,-77.88138889,US,PA,east,no
327,327,0.05211272750510891,0.04762155495301304,0.34920455750149354,1.0480266496605557,93.95215688547685,SUX,42.40194444,-96.38416667,US,IA,centre,no
328,328,0.34012575510842047,0.00843745860455265,0.34920455750149354,1.0480266496605557,93.95215688547685,AUG,44.31805556,-69.79666667,US,ME,east,no
329,329,0.20766367353896675,0.03179998811010312,0.34920455750149354,1.0480266496605557,93.95215688547685,BHB,44.44888889,-68.36166667,US,ME,east,no
330,330,0.19435840086469486,0.028690614264241035,0.34920455750149354,1.0480266496605557,93.95215688547685,CDC,37.7025,-113.09611111,US,UT,west,no
331,331,0.4431636283720473,0.1552847682971325,0.34920455750149354,1.0480266496605557,93.95215688547685,CKB,39.29555556,-80.22944444,US,WV,east,no
332,332,0.10110111062149887,0.050311257618209246,0.34920455750149354,1.0480266496605557,93.95215688547685,CMX,47.16777778,-88.48638889,US,MI,east,no
333,333,0.20608299130488425,0.15800153858773244,0.34920455750149354,1.0480266496605557,93.95215688547685,HLN,46.60666667,-111.98194444,US,MT,west,no
334,334,0.33912383318601036,0.11477267847239407,0.34920455750149354,1.0480266496605557,93.95215688547685,MKC,39.12333333,-94.59277778,US,MO,centre,no
335,335,0.48563084451856825,0.02557703544319578,0.34920455750149354,1.0480266496605557,93.95215688547685,SAF,35.6175,-106.08833333,US,NM,west,no
336,336,0.12580850687619508,0.02887239132406523,0.34920455750149354,1.0480266496605557,93.95215688547685,SCF,33.62277778,-111.91055556,US,AZ,west,no
337,337,0.2661526131143507,0.056467633701357836,0.34920455750149354,1.0480266496605557,93.95215688547685,SPI,39.84416667,-89.67888889,US,IL,east,no
338,338,0.4216500733827516,0.06170436308475156,0.34920455750149354,1.0480266496605557,93.95215688547685,TCM,47.13833333,-122.475,US,WA,west,no
339,339,0.5863458873325306,0.07306374232137565,0.34920455750149354,1.0480266496605557,93.95215688547685,TTN,40.27805556,-74.8125,US,NJ,east,no
340,340,0.5239488815347815,0.03188939695480846,0.34920455750149354,1.0480266496605557,93.95215688547685,WRI,40.01555556,-74.59388889,US,NJ,east,no
341,341,0.28364870066036985,0.018682235966057375,0.34920455750149354,1.0480266496605557,93.95215688547685,BKW,37.78194444,-81.12416667,US,WV,east,no
342,342,0.37053720466268225,0.06421288660361747,0.34920455750149354,1.0480266496605557,93.95215688547685,PLN,45.57083333,-84.79277778,US,MI,east,no
343,343,0.30989031112820287,0.21630062515880966,0.34920455750149354,1.0480266496605557,93.95215688547685,LSE,43.87722222,-91.25638889,US,WI,centre,no
344,344,0.6286498986860272,0.005176762682994477,0.34920455750149354,1.0480266496605557,93.95215688547685,AZ3,33.52722222,-112.29527778,US,AZ,west,no
345,345,0.26237256833778355,0.26211682830272015,0.34920455750149354,1.0480266496605557,93.95215688547685,BIS,46.77888889,-100.7525,US,ND,centre,no
346,346,0.16797809463689495,0.01971115858608523,0.34920455750149354,1.0480266496605557,93.95215688547685,CSM,35.33972222,-99.20027778,US,OK,centre,no
347,347,0.32288076569173196,0.06902174338629172,0.34920455750149354,1.0480266496605557,93.95215688547685,FNL,40.44888889,-105.01027778,US,CO,west,no
348,348,0.4222135785247671,0.02414549333152765,0.34920455750149354,1.0480266496605557,93.95215688547685,FTW,32.8175,-97.35861111,US,TX,centre,no
349,349,0.3461169990841073,0.0293291511334992,0.34920455750149354,1.0480266496605557,93.95215688547685,GRI,40.96722222,-98.30666667,US,NE,centre,no
350,350,0.49741729658184997,0.1534936567055113,0.34920455750149354,1.0480266496605557,93.95215688547685,MFR,42.37361111,-122.87222222,US,OR,west,no
351,351,0.16044397397007165,0.2847450668061827,0.34920455750149354,1.0480266496605557,93.95215688547685,MSO,46.91555556,-114.0875,US,MT,west,no
352,352,0.22013857983339624,0.11878904497166526,0.34920455750149354,1.0480266496605557,93.95215688547685,RDM,44.25444444,-121.15138889,US,OR,west,no
353,353,0.30346384783640445,0.05495629253248077,0.34920455750149354,1.0480266496605557,93.95215688547685,RFD,42.19722222,-89.0925,US,IL,east,no
354,354,0.39679256810044106,0.03297907335531927,0.34920455750149354,1.0480266496605557,93.95215688547685,TWF,42.48194444,-114.48666667,US,ID,west,no
355,355,0.18960831077083878,0.0782841966541838,0.34920455750149354,1.0480266496605557,93.95215688547685,VCV,34.5975,-117.38305556,US,CA,west,no
356,356,0.28380347436069653,0.010467135129472331,0.34920455750149354,1.0480266496605557,93.95215688547685,BAD,32.50166667,-93.6625,US,LA,centre,no
357,357,0.4374479163717099,0.03545669380920168,0.34920455750149354,1.0480266496605557,93.95215688547685,LSV,36.23388889,-115.03361111,US,NV,west,no
358,358,0.3160240576522385,0.02991886349125409,0.34920455750149354,1.0480266496605557,93.95215688547685,BAF,42.16,-72.71638889,US,MA,east,no
359,359,0.4684444815860565,0.014517127191221788,0.34920455750149354,1.0480266496605557,93.95215688547685,BBX,40.13666667,-75.2675,US,PA,east,no
360,360,0.25357687760422354,0.016961716094834073,0.34920455750149354,1.0480266496605557,93.95215688547685,UOS,35.20527778,-85.89805556,US,TN,east,no
361,361,0.29655669006349683,0.0028479004184200868,0.34920455750149354,1.0480266496605557,93.95215688547685,BCE,37.70638889,-112.14472222,US,UT,west,no
362,362,0.444564601817514,0.04898871125527202,0.34920455750149354,1.0480266496605557,93.95215688547685,BLD,35.9475,-114.86111111,US,NV,west,no
363,363,0.296809026811354,0.06993249648059978,0.34920455750149354,1.0480266496605557,93.95215688547685,PGA,36.92638889,-111.44722222,US,AZ,west,no
364,364,0.33233201377607924,0.007211544566610646,0.34920455750149354,1.0480266496605557,93.95215688547685,BCT,26.37083333,-80.10833333,US,FL,east,no
365,365,0.23598146446752077,0.009489843503907072,0.34920455750149354,1.0480266496605557,93.95215688547685,BDY,43.0875,-124.40833333,US,OR,west,no
366,366,0.42865798991779863,0.016773131199672678,0.34920455750149354,1.0480266496605557,93.95215688547685,EEN,42.90083333,-72.27083333,US,NH,east,no
367,367,0.4214903620649818,0.03470014570968704,0.34920455750149354,1.0480266496605557,93.95215688547685,BFD,41.80222222,-78.63944444,US,PA,east,no
368,368,0.4762804858828864,0.021106674943725853,0.34920455750149354,1.0480266496605557,93.95215688547685,DUJ,41.17833333,-78.89888889,US,PA,east,no
369,369,0.31709880326977347,0.019999853833673364,0.34920455750149354,1.0480266496605557,93.95215688547685,FKL,41.37777778,-79.86027778,US,PA,east,no
370,370,0.25090495957651915,0.00935825760276049,0.34920455750149354,1.0480266496605557,93.95215688547685,JHW,42.15055556,-79.25805556,US,NY,east,no
371,371,0.31388293950363644,0.03801803031004421,0.34920455750149354,1.0480266496605557,93.95215688547685,ISN,48.17611111,-103.63611111,US,ND,centre,no
372,372,0.2701078610946459,0.016339491550754405,0.34920455750149354,1.0480266496605557,93.95215688547685,LBF,41.12833333,-100.69666667,US,NE,centre,no
373,373,0.3489416912706012,0.04089845373674805,0.34920455750149354,1.0480266496605557,93.95215688547685,SDY,47.70694444,-104.19194444,US,MT,west,no
374,374,0.3433780559321953,0.02400753493035217,0.34920455750149354,1.0480266496605557,93.95215688547685,CLM,48.11888889,-123.49361111,US,WA,west,no
375,375,0.10475099079344213,0.028302012422382016,0.34920455750149354,1.0480266496605557,93.95215688547685,ESD,48.70833333,-122.9125,US,WA,west,no
376,376,0.37249696015288625,0.027011388580629247,0.34920455750149354,1.0480266496605557,93.95215688547685,FRD,48.52638889,-123.02388889,US,WA,west,no
