,index,x0,w,sigma,c,t,iata,latitude,longitude,country,state,region
194,194,0.5023069583752254,0.26865067114760094,0.21868891196482237,0.6662125081029145,63.03238322429713,LNK,40.85083333,-96.75888889,US,NE,centre
195,195,0.4394379164533331,0.08718697655123227,0.21868891196482237,0.6662125081029145,63.03238322429713,LUK,39.10277778,-84.42138889,US,OH,east
196,196,0.337441192570798,0.23491948084129674,0.21868891196482237,0.6662125081029145,63.03238322429713,MOB,30.68833333,-88.24083333,US,AL,centre
197,197,0.46379758507720964,0.02963481901197798,0.21868891196482237,0.6662125081029145,63.03238322429713,ORH,42.26916667,-71.87444444,US,MA,east
198,198,0.4766399632202778,0.055419177142146996,0.21868891196482237,0.6662125081029145,63.03238322429713,PGV,35.63333333,-77.38527778,US,NC,east
199,199,0.29297005694941836,0.4831659852201773,0.21868891196482237,0.6662125081029145,63.03238322429713,PWM,43.64444444,-70.30361111,US,ME,east
200,200,0.40823089203265966,0.022707942249463858,0.21868891196482237,0.6662125081029145,63.03238322429713,RME,43.23388889,-75.4075,US,NY,east
201,201,0.2546634704841183,0.5827581546895186,0.21868891196482237,0.6662125081029145,63.03238322429713,ROC,43.12138889,-77.67083333,US,NY,east
202,202,0.29608238016804267,0.5583955739182216,0.21868891196482237,0.6662125081029145,63.03238322429713,SAV,32.1275,-81.2025,US,GA,east
203,203,0.27031796537740266,0.6199061768139604,0.21868891196482237,0.6662125081029145,63.03238322429713,SYR,43.11055556,-76.1025,US,NY,east
204,204,0.47544272787246544,0.16796327106795483,0.21868891196482237,0.6662125081029145,63.03238322429713,TOL,41.59083333,-83.80083333,US,OH,east
205,205,0.2851304125759958,0.19409996546553152,0.21868891196482237,0.6662125081029145,63.03238322429713,TRI,36.47611111,-82.40638889,US,TN,east
206,206,0.47863984092729345,0.0787882093941077,0.21868891196482237,0.6662125081029145,63.03238322429713,VNY,34.20972222,-118.49,US,CA,west
207,207,0.45880789439465447,0.12861052008324103,0.21868891196482237,0.6662125081029145,63.03238322429713,YIP,42.23777778,-83.53055556,US,MI,east
208,208,0.46989778274835575,0.07120069181044146,0.21868891196482237,0.6662125081029145,63.03238322429713,YNG,41.25611111,-80.66972222,US,OH,east
209,209,0.6159879486185532,0.022441051155876482,0.21868891196482237,0.6662125081029145,63.03238322429713,APC,38.21222222,-122.28,US,CA,west
210,210,0.49311682177942817,0.1227161883898495,0.21868891196482237,0.6662125081029145,63.03238322429713,ADW,38.81083333,-76.86722222,US,MD,east
211,211,0.3218883532687075,0.3209822689509561,0.21868891196482237,0.6662125081029145,63.03238322429713,AVL,35.435,-82.54111111,US,NC,east
212,212,0.6212686845138202,0.21186173114601364,0.21868891196482237,0.6662125081029145,63.03238322429713,BFI,47.52888889,-122.29944444,US,WA,west
213,213,0.5136641745488747,0.018745600663808554,0.21868891196482237,0.6662125081029145,63.03238322429713,MCF,27.84888889,-82.52166667,US,FL,east
214,214,0.5156965193816366,0.721233917867246,0.21868891196482237,0.6662125081029145,63.03238322429713,MIA,25.7925,-80.28611111,US,FL,east
215,215,0.4663001921176416,0.022435111986905808,0.21868891196482237,0.6662125081029145,63.03238322429713,NGU,36.93722222,-76.29055556,US,VA,east
216,216,0.4606867903301379,0.009029238066126129,0.21868891196482237,0.6662125081029145,63.03238322429713,NPA,30.35277778,-87.32027778,US,FL,east
217,217,0.40156222687962684,0.03318711675639119,0.21868891196482237,0.6662125081029145,63.03238322429713,POB,35.17083333,-79.01472222,US,NC,east
218,218,0.412632821026839,0.1882345814548468,0.21868891196482237,0.6662125081029145,63.03238322429713,AEX,31.32416667,-92.54694444,US,LA,centre
219,219,0.6513276567978781,0.2404837998844654,0.21868891196482237,0.6662125081029145,63.03238322429713,AZA,33.30777778,-111.65555556,US,AZ,west
220,220,0.5368012503159326,0.13138421573605177,0.21868891196482237,0.6662125081029145,63.03238322429713,CSG,32.51611111,-84.93888889,US,GA,east
221,221,0.5523606331240609,0.11165874282114897,0.21868891196482237,0.6662125081029145,63.03238322429713,CYS,41.15583333,-104.81222222,US,WY,west
222,222,0.4393967861287473,0.005436220535961263,0.21868891196482237,0.6662125081029145,63.03238322429713,DPG,40.19944444,-112.93666667,US,UT,west
223,223,0.47740409136837214,0.015551065888621176,0.21868891196482237,0.6662125081029145,63.03238322429713,DQK,44.05,-75.73305556,US,NY,east
224,224,0.49738222796679726,0.2178439062951805,0.21868891196482237,0.6662125081029145,63.03238322429713,GFK,47.95194444,-97.17861111,US,ND,centre
225,225,0.4887947805145841,0.06528670583391222,0.21868891196482237,0.6662125081029145,63.03238322429713,LRD,27.54472222,-99.46111111,US,TX,centre
226,226,0.24179917367355325,0.6114568880804944,0.21868891196482237,0.6662125081029145,63.03238322429713,MDT,40.19305556,-76.76222222,US,PA,east
227,227,0.5225597445257755,0.029960443603439402,0.21868891196482237,0.6662125081029145,63.03238322429713,RIV,33.88055556,-117.25861111,US,CA,west
228,228,0.30994218276883384,0.48847325385614876,0.21868891196482237,0.6662125081029145,63.03238322429713,SBN,41.70444444,-86.3125,US,IN,east
229,229,0.32186883423271107,0.2794593385906164,0.21868891196482237,0.6662125081029145,63.03238322429713,SGF,37.24,-93.385,US,MO,centre
230,230,0.4909631950216203,0.015273817052111628,0.21868891196482237,0.6662125081029145,63.03238322429713,AFK,40.60694444,-95.86583333,US,NE,centre
231,231,0.5033201235000269,0.015376510650586272,0.21868891196482237,0.6662125081029145,63.03238322429713,BEH,42.12777778,-86.42833333,US,MI,east
232,232,0.4859588493655139,0.015320643811331627,0.21868891196482237,0.6662125081029145,63.03238322429713,AFW,32.98666667,-97.3175,US,TX,centre
233,233,0.5752370672165309,0.094157566704718,0.21868891196482237,0.6662125081029145,63.03238322429713,INT,36.13527778,-80.22555556,US,NC,east
234,234,0.4396270268699065,0.12026579265890353,0.21868891196482237,0.6662125081029145,63.03238322429713,JQF,35.38527778,-80.70972222,US,NC,east
235,235,0.5527126017045226,0.005485335837525647,0.21868891196482237,0.6662125081029145,63.03238322429713,AGC,40.35472222,-79.93,US,PA,east
236,236,0.44649552875256837,0.02620460297446262,0.21868891196482237,0.6662125081029145,63.03238322429713,BQK,31.25888889,-81.46638889,US,GA,east
237,237,0.25637258854829903,0.18096475191790784,0.21868891196482237,0.6662125081029145,63.03238322429713,GNV,29.68972222,-82.27583333,US,FL,east
238,238,0.3303120558305302,0.2084391202559949,0.21868891196482237,0.6662125081029145,63.03238322429713,MGM,32.3,-86.39111111,US,AL,centre
239,239,0.446127956951149,0.20187379033976707,0.21868891196482237,0.6662125081029145,63.03238322429713,SHV,32.44694444,-93.82555556,US,LA,centre
240,240,0.3313665480074461,0.5881102106682495,0.21868891196482237,0.6662125081029145,63.03238322429713,XNA,36.28194444,-94.30694444,US,AR,centre
241,241,0.4260434679441248,0.05349191973263996,0.21868891196482237,0.6662125081029145,63.03238322429713,AHN,33.94833333,-83.32694444,US,GA,east
242,242,0.33111283186829826,0.31317352702775986,0.21868891196482237,0.6662125081029145,63.03238322429713,BTR,30.53166667,-91.15055556,US,LA,centre
243,243,0.45358541578673905,0.04900495085238342,0.21868891196482237,0.6662125081029145,63.03238322429713,FYV,36.00361111,-94.17,US,AR,centre
244,244,0.4901095791316643,0.08255529135951882,0.21868891196482237,0.6662125081029145,63.03238322429713,GTR,33.45027778,-88.59138889,US,MS,centre
245,245,0.46253894834439563,0.02267353241876293,0.21868891196482237,0.6662125081029145,63.03238322429713,MCN,32.69583333,-83.64916667,US,GA,east
246,246,0.5356947189366382,0.019005414177970442,0.21868891196482237,0.6662125081029145,63.03238322429713,MKL,35.60138889,-88.91527778,US,TN,east
247,247,0.4423036999672461,0.0684210811204619,0.21868891196482237,0.6662125081029145,63.03238322429713,TCL,33.22111111,-87.61083333,US,AL,centre
248,248,0.5296201258849298,0.011980275243917078,0.21868891196482237,0.6662125081029145,63.03238322429713,AIA,42.05166667,-102.80666667,US,NE,centre
249,249,0.4814158165354316,0.02987163343850181,0.21868891196482237,0.6662125081029145,63.03238322429713,BFF,41.87527778,-103.60111111,US,NE,centre
250,250,0.49836178534736003,0.025923648478733213,0.21868891196482237,0.6662125081029145,63.03238322429713,PIR,44.38361111,-100.28416667,US,SD,centre
251,251,0.505371423815414,0.00859005881444807,0.21868891196482237,0.6662125081029145,63.03238322429713,AL4,31.30888889,-86.39388889,US,AL,centre
252,252,0.589248240146581,0.00862012951236804,0.21868891196482237,0.6662125081029145,63.03238322429713,ART,43.99083333,-76.02138889,US,NY,east
253,253,0.3617618812786589,0.2140892308951774,0.21868891196482237,0.6662125081029145,63.03238322429713,AVP,41.33916667,-75.72583333,US,PA,east
254,254,0.34377843433663613,0.3024277412517555,0.21868891196482237,0.6662125081029145,63.03238322429713,BTV,44.47277778,-73.15305556,US,VT,east
255,255,0.40887229735256336,0.2073626809242347,0.21868891196482237,0.6662125081029145,63.03238322429713,CHO,38.14138889,-78.45305556,US,VA,east
256,256,0.4524315827178794,0.8272865142388534,0.21868891196482237,0.6662125081029145,63.03238322429713,JAN,32.30972222,-90.07583333,US,MS,centre
257,257,0.28252987685422076,0.2620932514007668,0.21868891196482237,0.6662125081029145,63.03238322429713,MBS,43.53166667,-84.08166667,US,MI,east
258,258,0.27908743590840185,0.2673286867865661,0.21868891196482237,0.6662125081029145,63.03238322429713,MLB,28.1025,-80.64305556,US,FL,east
259,259,0.46344577880999877,0.005326436869456122,0.21868891196482237,0.6662125081029145,63.03238322429713,MSS,44.93777778,-74.84666667,US,NY,east
260,260,0.41759303489988814,0.17116974026134296,0.21868891196482237,0.6662125081029145,63.03238322429713,OAJ,34.83027778,-77.61166667,US,NC,east
261,261,0.4927015801535769,0.0056554492895333165,0.21868891196482237,0.6662125081029145,63.03238322429713,OGS,44.68166667,-75.46583333,US,NY,east
262,262,0.30249223451127655,0.372960534582552,0.21868891196482237,0.6662125081029145,63.03238322429713,PNS,30.47333333,-87.1875,US,FL,east
263,263,0.3663024633791589,0.2121933884511193,0.21868891196482237,0.6662125081029145,63.03238322429713,RST,43.91027778,-92.49638889,US,MN,centre
264,264,0.3068778638291385,0.3220053506546633,0.21868891196482237,0.6662125081029145,63.03238322429713,TVC,44.74,-85.58583333,US,MI,east
265,265,0.6154564586392095,0.49872684664187944,0.21868891196482237,0.6662125081029145,63.03238322429713,FAR,46.91555556,-96.81472222,US,ND,centre
266,266,0.537810672859971,0.026072870827514243,0.21868891196482237,0.6662125081029145,63.03238322429713,HUF,39.45444444,-87.3075,US,IN,east
267,267,0.5251468714567687,0.03352126434733654,0.21868891196482237,0.6662125081029145,63.03238322429713,MWA,37.75194444,-89.01638889,US,IL,east
268,268,0.604713188000844,0.012157222172579012,0.21868891196482237,0.6662125081029145,63.03238322429713,ALS,37.43666667,-105.86666667,US,CO,west
269,269,0.4652114910278285,0.011985119661625335,0.21868891196482237,0.6662125081029145,63.03238322429713,ALW,46.09472222,-118.29111111,US,WA,west
270,270,0.47914921494421486,0.07948200526761412,0.21868891196482237,0.6662125081029145,63.03238322429713,LAW,34.56972222,-98.41611111,US,OK,centre
271,271,0.5454175159122779,0.015537746122796667,0.21868891196482237,0.6662125081029145,63.03238322429713,ANB,33.59027778,-85.85583333,US,AL,centre
272,272,0.5090863308343534,0.00545470268417285,0.21868891196482237,0.6662125081029145,63.03238322429713,MTO,39.47861111,-88.27833333,US,IL,east
273,273,0.495454784788468,0.03386774685804536,0.21868891196482237,0.6662125081029145,63.03238322429713,PAE,47.90833333,-122.28138889,US,WA,west
274,274,0.5504164578757159,0.029975085274354583,0.21868891196482237,0.6662125081029145,63.03238322429713,AND,34.49361111,-82.71,US,SC,east
275,275,0.4562535753178486,0.25754863200502126,0.21868891196482237,0.6662125081029145,63.03238322429713,BED,42.47083333,-71.29,US,MA,east
276,276,0.473293894971411,0.005393260980269112,0.21868891196482237,0.6662125081029145,63.03238322429713,ANP,38.94277778,-76.56888889,US,MD,east
277,277,0.5169570751791235,0.008781823081760957,0.21868891196482237,0.6662125081029145,63.03238322429713,AOO,40.29722222,-78.32,US,PA,east
278,278,0.508748157979698,0.012097124980197096,0.21868891196482237,0.6662125081029145,63.03238322429713,APA,39.57277778,-104.84777778,US,CO,west
279,279,0.45081333195239354,0.050282703639393085,0.21868891196482237,0.6662125081029145,63.03238322429713,BJC,39.90888889,-105.11722222,US,CO,west
280,280,0.5034076767753862,0.015551623087459448,0.21868891196482237,0.6662125081029145,63.03238322429713,TRM,33.62638889,-116.16083333,US,CA,west
281,281,0.4035831207491493,0.012270268094416439,0.21868891196482237,0.6662125081029145,63.03238322429713,APF,26.15277778,-81.77527778,US,FL,east
282,282,0.4870935665493454,0.01530967614429264,0.21868891196482237,0.6662125081029145,63.03238322429713,APN,45.08166667,-83.55583333,US,MI,east
283,283,0.4696678711695422,0.015776306479993903,0.21868891196482237,0.6662125081029145,63.03238322429713,CIU,46.24194444,-84.46611111,US,MI,east
284,284,0.38677522062503084,0.3042381516986751,0.21868891196482237,0.6662125081029145,63.03238322429713,BGR,44.80777778,-68.82777778,US,ME,east
285,285,0.6469296101776444,0.11523403857152036,0.21868891196482237,0.6662125081029145,63.03238322429713,ASE,39.22416667,-106.86888889,US,CO,west
286,286,0.5305575723844315,0.17464949275765795,0.21868891196482237,0.6662125081029145,63.03238322429713,JAC,43.60666667,-110.73694444,US,WY,west
287,287,0.48311171621532,0.008749944857764423,0.21868891196482237,0.6662125081029145,63.03238322429713,AST,46.15972222,-123.88,US,OR,west
288,288,0.4777295366529359,0.05441087563707599,0.21868891196482237,0.6662125081029145,63.03238322429713,BKG,36.53194444,-93.20055556,US,MO,centre
289,289,0.5441325862673158,0.11144681178933061,0.21868891196482237,0.6662125081029145,63.03238322429713,BKL,41.51694444,-81.68333333,US,OH,east
290,290,0.30684732707489565,0.250280187245507,0.21868891196482237,0.6662125081029145,63.03238322429713,BMI,40.48194444,-88.9275,US,IL,east
291,291,0.6939383938611119,0.35005270084433204,0.21868891196482237,0.6662125081029145,63.03238322429713,BZN,45.78027778,-111.15944444,US,MT,west
292,292,0.46191636117314416,0.015461808661520039,0.21868891196482237,0.6662125081029145,63.03238322429713,CGI,37.22361111,-89.57166667,US,MO,centre
293,293,0.437251078887443,0.21799250584815813,0.21868891196482237,0.6662125081029145,63.03238322429713,CHA,35.03638889,-85.20361111,US,TN,east
294,294,0.5168283040467514,0.10915995563068215,0.21868891196482237,0.6662125081029145,63.03238322429713,CLL,30.58944444,-96.36444444,US,TX,centre
295,295,0.4076206936544375,0.04131706149898326,0.21868891196482237,0.6662125081029145,63.03238322429713,DHN,31.32,-85.44833333,US,AL,centre
296,296,0.5233579682332228,0.13675150344553313,0.21868891196482237,0.6662125081029145,63.03238322429713,EGE,39.64361111,-106.91388889,US,CO,west
297,297,0.37605866161585,0.2653097192307961,0.21868891196482237,0.6662125081029145,63.03238322429713,EVV,38.03666667,-87.5325,US,IN,east
298,298,0.4566612744750825,0.09638882672997905,0.21868891196482237,0.6662125081029145,63.03238322429713,EWN,35.07361111,-77.0425,US,NC,east
299,299,0.43574674540292907,0.13063578730009823,0.21868891196482237,0.6662125081029145,63.03238322429713,EYW,24.55555556,-81.75972222,US,FL,east
300,300,0.675916308590644,0.22105819216676983,0.21868891196482237,0.6662125081029145,63.03238322429713,FCA,48.31277778,-114.25111111,US,MT,west
301,301,0.48011964880149066,0.026347201310369234,0.21868891196482237,0.6662125081029145,63.03238322429713,FLO,34.18888889,-79.72444444,US,SC,east
302,302,0.5212422511382095,0.4707016085448728,0.21868891196482237,0.6662125081029145,63.03238322429713,FSD,43.57888889,-96.74083333,US,SD,centre
303,303,0.5180208204420478,0.037972260754603776,0.21868891196482237,0.6662125081029145,63.03238322429713,GUC,38.53388889,-106.93888889,US,CO,west
304,304,0.5427188617829417,0.09562813637475598,0.21868891196482237,0.6662125081029145,63.03238322429713,HDN,40.48166667,-107.22,US,CO,west
305,305,0.4541016275830027,0.03402616785470038,0.21868891196482237,0.6662125081029145,63.03238322429713,HHH,32.21666667,-80.68333333,US,SC,east
306,306,0.5059658628768441,0.10687264554821968,0.21868891196482237,0.6662125081029145,63.03238322429713,LFT,30.20472222,-91.9875,US,LA,centre
307,307,0.5278856033146712,0.008667695100579301,0.21868891196482237,0.6662125081029145,63.03238322429713,LSF,32.33777778,-84.99222222,US,GA,east
308,308,0.43446344065040865,0.0340466822585754,0.21868891196482237,0.6662125081029145,63.03238322429713,LWB,37.85972222,-80.39861111,US,WV,east
309,309,0.46131932575191975,0.030161020574738552,0.21868891196482237,0.6662125081029145,63.03238322429713,LYH,37.32694444,-79.20111111,US,VA,east
310,310,0.49332536501856095,0.015394754079252072,0.21868891196482237,0.6662125081029145,63.03238322429713,MEI,32.33722222,-88.74916667,US,MS,centre
311,311,0.49355613260350734,0.019116631187851382,0.21868891196482237,0.6662125081029145,63.03238322429713,MKG,43.17055556,-86.2375,US,MI,east
312,312,0.47586039871482355,0.0830365533665142,0.21868891196482237,0.6662125081029145,63.03238322429713,MLU,32.51111111,-92.03888889,US,LA,centre
313,313,0.5024460715787579,0.019073751438825587,0.21868891196482237,0.6662125081029145,63.03238322429713,MSL,34.74527778,-87.61027778,US,AL,centre
314,314,0.5244123898938159,0.06787875861101941,0.21868891196482237,0.6662125081029145,63.03238322429713,MTJ,38.50055556,-107.89472222,US,CO,west
315,315,0.5511472447854384,0.015294514187614638,0.21868891196482237,0.6662125081029145,63.03238322429713,OWB,37.74083333,-87.16583333,US,KY,centre
316,316,0.4218815581303036,0.09707400406069616,0.21868891196482237,0.6662125081029145,63.03238322429713,PFN,30.2125,-85.68194444,US,FL,east
317,317,0.3776256300729874,0.19614802571322182,0.21868891196482237,0.6662125081029145,63.03238322429713,PHF,37.13166667,-76.49333333,US,VA,east
318,318,0.46196996676908275,0.24613554386179573,0.21868891196482237,0.6662125081029145,63.03238322429713,PIA,40.66138889,-89.68722222,US,IL,east
319,319,0.5849045495509047,0.02218265269440977,0.21868891196482237,0.6662125081029145,63.03238322429713,PIH,42.91333333,-112.59444444,US,ID,west
320,320,0.46255229406228887,0.1359987867244222,0.21868891196482237,0.6662125081029145,63.03238322429713,PTK,42.665,-83.41805556,US,MI,east
321,321,0.47097090693298016,0.08517801161908374,0.21868891196482237,0.6662125081029145,63.03238322429713,SUS,38.66194444,-90.65,US,MO,centre
322,322,0.34303033094176427,0.23373941254919361,0.21868891196482237,0.6662125081029145,63.03238322429713,SWF,41.50583333,-74.09722222,US,NY,east
323,323,0.4845628717460199,0.015248692307823717,0.21868891196482237,0.6662125081029145,63.03238322429713,VLD,30.78222222,-83.27694444,US,GA,east
324,324,0.520760765391623,0.008811316618765814,0.21868891196482237,0.6662125081029145,63.03238322429713,WRB,32.64,-83.59194444,US,GA,east
325,325,0.582899315057004,0.3119789575348437,0.21868891196482237,0.6662125081029145,63.03238322429713,RAP,44.04527778,-103.05694444,US,SD,centre
326,326,0.3921456958079513,0.17857682060722035,0.21868891196482237,0.6662125081029145,63.03238322429713,SCE,40.77083333,-77.88138889,US,PA,east
327,327,0.4823260215811996,0.038143326633115766,0.21868891196482237,0.6662125081029145,63.03238322429713,SUX,42.40194444,-96.38416667,US,IA,centre
328,328,0.5566471224162873,0.011927160425673536,0.21868891196482237,0.6662125081029145,63.03238322429713,AUG,44.31805556,-69.79666667,US,ME,east
329,329,0.5019176879968161,0.018824010182525122,0.21868891196482237,0.6662125081029145,63.03238322429713,BHB,44.44888889,-68.36166667,US,ME,east
330,330,0.48641894966328386,0.02644371760081315,0.21868891196482237,0.6662125081029145,63.03238322429713,CDC,37.7025,-113.09611111,US,UT,west
331,331,0.49342858527774913,0.1132072994034045,0.21868891196482237,0.6662125081029145,63.03238322429713,CKB,39.29555556,-80.22944444,US,WV,east
332,332,0.5224236748527263,0.03450394157140868,0.21868891196482237,0.6662125081029145,63.03238322429713,CMX,47.16777778,-88.48638889,US,MI,east
333,333,0.6132332086426852,0.14153098434690325,0.21868891196482237,0.6662125081029145,63.03238322429713,HLN,46.60666667,-111.98194444,US,MT,west
334,334,0.4890572587138755,0.11825752099360828,0.21868891196482237,0.6662125081029145,63.03238322429713,MKC,39.12333333,-94.59277778,US,MO,centre
335,335,0.619298746123543,0.026374472894847355,0.21868891196482237,0.6662125081029145,63.03238322429713,SAF,35.6175,-106.08833333,US,NM,west
336,336,0.5780891286338561,0.025721517654959797,0.21868891196482237,0.6662125081029145,63.03238322429713,SCF,33.62277778,-111.91055556,US,AZ,west
337,337,0.48468156509871474,0.057867248891158504,0.21868891196482237,0.6662125081029145,63.03238322429713,SPI,39.84416667,-89.67888889,US,IL,east
338,338,0.5904205727113746,0.06102866679571602,0.21868891196482237,0.6662125081029145,63.03238322429713,TCM,47.13833333,-122.475,US,WA,west
339,339,0.4938670141215265,0.050273513916005194,0.21868891196482237,0.6662125081029145,63.03238322429713,TTN,40.27805556,-74.8125,US,NJ,east
340,340,0.48913484398186713,0.026409577179918535,0.21868891196482237,0.6662125081029145,63.03238322429713,WRI,40.01555556,-74.59388889,US,NJ,east
341,341,0.5241193763155971,0.018802680390522915,0.21868891196482237,0.6662125081029145,63.03238322429713,BKW,37.78194444,-81.12416667,US,WV,east
342,342,0.4063817379182207,0.058500241523417346,0.21868891196482237,0.6662125081029145,63.03238322429713,PLN,45.57083333,-84.79277778,US,MI,east
343,343,0.4619770617351969,0.20302912974354162,0.21868891196482237,0.6662125081029145,63.03238322429713,LSE,43.87722222,-91.25638889,US,WI,centre
344,344,0.47584014883133635,0.005364154677008472,0.21868891196482237,0.6662125081029145,63.03238322429713,AZ3,33.52722222,-112.29527778,US,AZ,west
345,345,0.5133598054142143,0.246096705428861,0.21868891196482237,0.6662125081029145,63.03238322429713,BIS,46.77888889,-100.7525,US,ND,centre
346,346,0.524525916134984,0.012050897381230365,0.21868891196482237,0.6662125081029145,63.03238322429713,CSM,35.33972222,-99.20027778,US,OK,centre
347,347,0.49473383646316943,0.06544693197077939,0.21868891196482237,0.6662125081029145,63.03238322429713,FNL,40.44888889,-105.01027778,US,CO,west
348,348,0.47269832218207475,0.026414538123433317,0.21868891196482237,0.6662125081029145,63.03238322429713,FTW,32.8175,-97.35861111,US,TX,centre
349,349,0.5062228351405192,0.03407354555385548,0.21868891196482237,0.6662125081029145,63.03238322429713,GRI,40.96722222,-98.30666667,US,NE,centre
350,350,0.6659779523532331,0.12162132135272415,0.21868891196482237,0.6662125081029145,63.03238322429713,MFR,42.37361111,-122.87222222,US,OR,west
351,351,0.6207091615833827,0.23923717701158925,0.21868891196482237,0.6662125081029145,63.03238322429713,MSO,46.91555556,-114.0875,US,MT,west
352,352,0.6522496977120916,0.11684928045612301,0.21868891196482237,0.6662125081029145,63.03238322429713,RDM,44.25444444,-121.15138889,US,OR,west
353,353,0.4826259492379711,0.0566094445714264,0.21868891196482237,0.6662125081029145,63.03238322429713,RFD,42.19722222,-89.0925,US,IL,east
354,354,0.5397246852236879,0.026136940534306884,0.21868891196482237,0.6662125081029145,63.03238322429713,TWF,42.48194444,-114.48666667,US,ID,west
355,355,0.5083630802021512,0.06839139337464166,0.21868891196482237,0.6662125081029145,63.03238322429713,VCV,34.5975,-117.38305556,US,CA,west
356,356,0.5483261821144877,0.008726104180349753,0.21868891196482237,0.6662125081029145,63.03238322429713,BAD,32.50166667,-93.6625,US,LA,centre
357,357,0.5228057305736757,0.03345101789025639,0.21868891196482237,0.6662125081029145,63.03238322429713,LSV,36.23388889,-115.03361111,US,NV,west
358,358,0.4196661259159521,0.03057614202202235,0.21868891196482237,0.6662125081029145,63.03238322429713,BAF,42.16,-72.71638889,US,MA,east
359,359,0.5048167745813225,0.012053740690265272,0.21868891196482237,0.6662125081029145,63.03238322429713,BBX,40.13666667,-75.2675,US,PA,east
360,360,0.43236131478285256,0.008805109347915764,0.21868891196482237,0.6662125081029145,63.03238322429713,UOS,35.20527778,-85.89805556,US,TN,east
361,361,0.543257558203998,0.008736689211155255,0.21868891196482237,0.6662125081029145,63.03238322429713,BCE,37.70638889,-112.14472222,US,UT,west
362,362,0.4438259158983892,0.040470961469034644,0.21868891196482237,0.6662125081029145,63.03238322429713,BLD,35.9475,-114.86111111,US,NV,west
363,363,0.6074041135126825,0.0717198519652596,0.21868891196482237,0.6662125081029145,63.03238322429713,PGA,36.92638889,-111.44722222,US,AZ,west
364,364,0.5047193775055465,0.03401335317681435,0.21868891196482237,0.6662125081029145,63.03238322429713,BCT,26.37083333,-80.10833333,US,FL,east
365,365,0.5418815722599304,0.005354442078553378,0.21868891196482237,0.6662125081029145,63.03238322429713,BDY,43.0875,-124.40833333,US,OR,west
366,366,0.5008815703646748,0.01891862431375637,0.21868891196482237,0.6662125081029145,63.03238322429713,EEN,42.90083333,-72.27083333,US,NH,east
367,367,0.5789470466236254,0.022524043736967907,0.21868891196482237,0.6662125081029145,63.03238322429713,BFD,41.80222222,-78.63944444,US,PA,east
368,368,0.41348782650040905,0.015337934878535893,0.21868891196482237,0.6662125081029145,63.03238322429713,DUJ,41.17833333,-78.89888889,US,PA,east
369,369,0.5356707262954435,0.015146156275628013,0.21868891196482237,0.6662125081029145,63.03238322429713,FKL,41.37777778,-79.86027778,US,PA,east
370,370,0.435651694677922,0.0156071137293756,0.21868891196482237,0.6662125081029145,63.03238322429713,JHW,42.15055556,-79.25805556,US,NY,east
371,371,0.46980849679461917,0.033245733916851,0.21868891196482237,0.6662125081029145,63.03238322429713,ISN,48.17611111,-103.63611111,US,ND,centre
372,372,0.5602119728193748,0.0187914633419496,0.21868891196482237,0.6662125081029145,63.03238322429713,LBF,41.12833333,-100.69666667,US,NE,centre
373,373,0.5503873441271278,0.03701291907624572,0.21868891196482237,0.6662125081029145,63.03238322429713,SDY,47.70694444,-104.19194444,US,MT,west
374,374,0.5212591876021001,0.02228564777704275,0.21868891196482237,0.6662125081029145,63.03238322429713,CLM,48.11888889,-123.49361111,US,WA,west
375,375,0.5273652413834908,0.015213940031933885,0.21868891196482237,0.6662125081029145,63.03238322429713,ESD,48.70833333,-122.9125,US,WA,west
376,376,0.49203847411167034,0.029806383904227067,0.21868891196482237,0.6662125081029145,63.03238322429713,FRD,48.52638889,-123.02388889,US,WA,west
377,377,0.522604188416149,0.015282290707523643,0.21868891196482237,0.6662125081029145,63.03238322429713,LPS,48.48277778,-122.93555556,US,WA,west
378,378,0.43927310482515003,0.008735264049195692,0.21868891196482237,0.6662125081029145,63.03238322429713,ONP,44.57944444,-124.05777778,US,OR,west
379,379,0.5096053766128595,0.03719758882793414,0.21868891196482237,0.6662125081029145,63.03238322429713,PWT,47.485,-122.76333333,US,WA,west
380,380,0.4914103019943973,0.022313920309986558,0.21868891196482237,0.6662125081029145,63.03238322429713,RCE,48.61222222,-123.13861111,US,WA,west
381,381,0.5105665112968489,0.012234502356384238,0.21868891196482237,0.6662125081029145,63.03238322429713,SQV,48.09777778,-123.18527778,US,WA,west
382,382,0.47398639181650043,0.008752114932134918,0.21868891196482237,0.6662125081029145,63.03238322429713,VWE,47.86583333,-119.94277778,US,WA,west
383,383,0.5401263598399746,0.012131899158842684,0.21868891196482237,0.6662125081029145,63.03238322429713,BFK,39.70166667,-104.75166667,US,CO,west
384,384,0.5113245900580152,0.04155737186936215,0.21868891196482237,0.6662125081029145,63.03238322429713,SMX,34.905,-120.45777778,US,CA,west
385,385,0.5176459239558643,0.005438279658074257,0.21868891196482237,0.6662125081029145,63.03238322429713,BFM,30.62638889,-88.06805556,US,AL,centre
386,386,0.5711968737114568,0.08745956230506348,0.21868891196482237,0.6662125081029145,63.03238322429713,BGM,42.20138889,-75.96916667,US,NY,east
387,387,0.46672779603849945,0.06134246499370815,0.21868891196482237,0.6662125081029145,63.03238322429713,IAG,43.10722222,-78.94555556,US,NY,east
