,index,x0,x1,w,sigma,c,t,iata,latitude,longitude,country,state,region,hub
170,170,-89.89230637369413,39.06738391827889,1.181471517442499,0.27074400873632065,0.3552495308049068,190.93344215454604,LAN,42.77916667,-84.58833333,US,MI,east,no
171,171,-94.4547848214484,34.78338855208094,0.5553293628686942,0.27074400873632065,0.3552495308049068,190.93344215454604,MHK,39.14222222,-96.66888889,US,KS,centre,no
172,172,-95.11188792138603,34.98167214925636,0.6919223535493918,0.27074400873632065,0.3552495308049068,190.93344215454604,SWO,36.15888889,-97.08555556,US,OK,centre,no
173,173,-87.53814150520087,35.063019826525355,0.5143430493359401,0.27074400873632065,0.3552495308049068,190.93344215454604,TUP,34.25888889,-88.76722222,US,MS,centre,no
174,174,-89.94948630402133,36.57719126404399,3.2441357086726437,0.27074400873632065,0.3552495308049068,190.93344215454604,TYS,35.81222222,-83.9925,US,TN,east,no
175,175,-122.31944261254904,36.68198902852822,1.521723255990678,0.27074400873632065,0.3552495308049068,190.93344215454604,ACV,40.97916667,-124.1075,US,CA,west,no
176,176,-122.45336153033689,43.09813727950226,2.205451297981339,0.27074400873632065,0.3552495308049068,190.93344215454604,BLI,48.79444444,-122.53472222,US,WA,west,no
177,177,-122.83618530609438,36.73306693881467,0.8039516114422249,0.27074400873632065,0.3552495308049068,190.93344215454604,CEC,41.78,-124.23583333,US,CA,west,no
178,178,-120.43800059352729,38.968620957935876,1.5900882029250534,0.27074400873632065,0.3552495308049068,190.93344215454604,RDD,40.50833333,-122.29222222,US,CA,west,no
179,179,-88.79476014395044,37.981250238720776,1.5462910466535167,0.27074400873632065,0.3552495308049068,190.93344215454604,ACY,39.45611111,-74.57805556,US,NJ,east,no
180,180,-89.60613361830856,36.090910674724405,0.8688545123243246,0.27074400873632065,0.3552495308049068,190.93344215454604,AGS,33.36916667,-81.96444444,US,GA,east,no
181,181,-89.05367877829806,36.297634606383106,1.9580774089911508,0.27074400873632065,0.3552495308049068,190.93344215454604,CAE,33.93638889,-81.11583333,US,SC,east,no
182,182,-89.71344581193327,37.49011757860656,1.4344510577038472,0.27074400873632065,0.3552495308049068,190.93344215454604,CAK,40.91388889,-81.44166667,US,OH,east,no
183,183,-79.65337642250392,39.58301840271728,0.5158436959007986,0.27074400873632065,0.3552495308049068,190.93344215454604,CEF,42.19777778,-72.53055556,US,MA,east,no
184,184,-89.43749706764827,36.703739659283976,0.6298346996337308,0.27074400873632065,0.3552495308049068,190.93344215454604,CRW,38.37277778,-81.59305556,US,WV,east,no
185,185,-87.66525663804553,42.8802789203117,1.6519815585595101,0.27074400873632065,0.3552495308049068,190.93344215454604,CWA,44.78222222,-89.65916667,US,WI,centre,no
186,186,-89.62975797135896,37.44905032312824,0.8633994095708741,0.27074400873632065,0.3552495308049068,190.93344215454604,DAB,29.1825,-81.05277778,US,FL,east,no
187,187,-89.76440867962567,37.07068207814151,0.5818423276068702,0.27074400873632065,0.3552495308049068,190.93344215454604,FAY,34.99138889,-78.88027778,US,NC,east,no
188,188,-89.57093832480489,36.596351416987744,1.3555031965420665,0.27074400873632065,0.3552495308049068,190.93344215454604,FWA,40.97833333,-85.18805556,US,IN,east,no
189,189,-89.42947512523381,37.98266967103862,2.2642986177957427,0.27074400873632065,0.3552495308049068,190.93344215454604,GRR,42.88111111,-85.52416667,US,MI,east,no
190,190,-89.39061440678203,37.31184529975561,1.8106599244617003,0.27074400873632065,0.3552495308049068,190.93344215454604,GSO,36.09194444,-79.94277778,US,NC,east,no
191,191,-90.08708791184195,38.32294387958024,0.10978732648979184,0.27074400873632065,0.3552495308049068,190.93344215454604,GYY,41.61805556,-87.41555556,US,IN,east,no
192,192,-77.28003476422558,34.257120667052185,1.1047342592221188,0.27074400873632065,0.3552495308049068,190.93344215454604,ISO,35.32666667,-77.61666667,US,NC,east,no
193,193,-76.9492895162241,41.4423769574505,0.26518691103466796,0.27074400873632065,0.3552495308049068,190.93344215454604,JST,40.31666667,-78.83444444,US,PA,east,no
194,194,-92.21685544415477,40.957118693693445,1.7340717693086056,0.27074400873632065,0.3552495308049068,190.93344215454604,LNK,40.85083333,-96.75888889,US,NE,centre,no
195,195,-85.83338827115858,42.49272222016937,1.003079047621081,0.27074400873632065,0.3552495308049068,190.93344215454604,LUK,39.10277778,-84.42138889,US,OH,east,no
196,196,-89.52920166308742,36.6548946775055,0.7427121007359792,0.27074400873632065,0.3552495308049068,190.93344215454604,MOB,30.68833333,-88.24083333,US,AL,centre,no
197,197,-69.40176175877232,46.65068534538562,1.1295634150627467,0.27074400873632065,0.3552495308049068,190.93344215454604,ORH,42.26916667,-71.87444444,US,MA,east,no
198,198,-83.73459604486939,34.90577711957048,0.7533960036775412,0.27074400873632065,0.3552495308049068,190.93344215454604,PGV,35.63333333,-77.38527778,US,NC,east,no
199,199,-89.38977876134864,38.15206034884714,1.48191953392468,0.27074400873632065,0.3552495308049068,190.93344215454604,PWM,43.64444444,-70.30361111,US,ME,east,no
200,200,-79.6059725803734,37.35020382084487,0.47521106859497575,0.27074400873632065,0.3552495308049068,190.93344215454604,RME,43.23388889,-75.4075,US,NY,east,no
201,201,-90.10820936973637,38.031851032275604,1.6430962124783026,0.27074400873632065,0.3552495308049068,190.93344215454604,ROC,43.12138889,-77.67083333,US,NY,east,no
202,202,-89.55232759752059,37.695873222856626,1.5913978180595238,0.27074400873632065,0.3552495308049068,190.93344215454604,SAV,32.1275,-81.2025,US,GA,east,no
203,203,-89.47277913799752,38.34643669827931,1.910856508679336,0.27074400873632065,0.3552495308049068,190.93344215454604,SYR,43.11055556,-76.1025,US,NY,east,no
204,204,-83.3525966154535,38.928646505233424,1.9435342531066118,0.27074400873632065,0.3552495308049068,190.93344215454604,TOL,41.59083333,-83.80083333,US,OH,east,no
205,205,-88.13326274468234,35.40785613523823,1.0853770688520672,0.27074400873632065,0.3552495308049068,190.93344215454604,TRI,36.47611111,-82.40638889,US,TN,east,no
206,206,-112.74852267664438,39.89857226449694,1.465579905190882,0.27074400873632065,0.3552495308049068,190.93344215454604,VNY,34.20972222,-118.49,US,CA,west,no
207,207,-87.06123465688657,41.603797169302965,1.1381375470665385,0.27074400873632065,0.3552495308049068,190.93344215454604,YIP,42.23777778,-83.53055556,US,MI,east,no
208,208,-82.1694068755647,37.17838633342798,1.0234199121595409,0.27074400873632065,0.3552495308049068,190.93344215454604,YNG,41.25611111,-80.66972222,US,OH,east,no
209,209,-118.12174396695318,30.78923915652424,0.813659209126876,0.27074400873632065,0.3552495308049068,190.93344215454604,APC,38.21222222,-122.28,US,CA,west,no
210,210,-80.57613669222098,34.59473004433029,1.9061273963219476,0.27074400873632065,0.3552495308049068,190.93344215454604,ADW,38.81083333,-76.86722222,US,MD,east,no
211,211,-89.09674712546713,37.33379002806297,0.9612061037657275,0.27074400873632065,0.3552495308049068,190.93344215454604,AVL,35.435,-82.54111111,US,NC,east,no
212,212,-120.69493242949794,45.62297176380014,3.7517472615951615,0.27074400873632065,0.3552495308049068,190.93344215454604,BFI,47.52888889,-122.29944444,US,WA,west,no
213,213,-81.1486688119103,27.150566737277202,0.6155331656729441,0.27074400873632065,0.3552495308049068,190.93344215454604,MCF,27.84888889,-82.52166667,US,FL,east,no
214,214,-87.49035519649279,37.665096480255656,2.9997566205614223,0.27074400873632065,0.3552495308049068,190.93344215454604,MIA,25.7925,-80.28611111,US,FL,east,yes
215,215,-78.02716638904339,32.11274016028829,0.6247692166002689,0.27074400873632065,0.3552495308049068,190.93344215454604,NGU,36.93722222,-76.29055556,US,VA,east,no
216,216,-82.34432693277398,32.50769338249743,0.19145469659809522,0.27074400873632065,0.3552495308049068,190.93344215454604,NPA,30.35277778,-87.32027778,US,FL,east,no
217,217,-79.23747308734215,34.254965452022184,0.7211464039269126,0.27074400873632065,0.3552495308049068,190.93344215454604,POB,35.17083333,-79.01472222,US,NC,east,no
218,218,-90.31794856262385,32.41590230036898,1.8481996386582178,0.27074400873632065,0.3552495308049068,190.93344215454604,AEX,31.32416667,-92.54694444,US,LA,centre,no
219,219,-99.78644047775445,34.41785606828625,2.768484764890567,0.27074400873632065,0.3552495308049068,190.93344215454604,AZA,33.30777778,-111.65555556,US,AZ,west,no
220,220,-88.65237767098479,33.007704850541515,1.2138385398375804,0.27074400873632065,0.3552495308049068,190.93344215454604,CSG,32.51611111,-84.93888889,US,GA,east,no
221,221,-102.04489149150089,44.23673292065083,1.628818836333112,0.27074400873632065,0.3552495308049068,190.93344215454604,CYS,41.15583333,-104.81222222,US,WY,west,no
222,222,-109.12511993166424,40.29582183956167,0.10899397829813416,0.27074400873632065,0.3552495308049068,190.93344215454604,DPG,40.19944444,-112.93666667,US,UT,west,no
223,223,-74.44273444788388,47.144283183853226,0.5310883001575923,0.27074400873632065,0.3552495308049068,190.93344215454604,DQK,44.05,-75.73305556,US,NY,east,no
224,224,-91.93373396858334,41.289068323296576,1.4206891188405324,0.27074400873632065,0.3552495308049068,190.93344215454604,GFK,47.95194444,-97.17861111,US,ND,centre,no
225,225,-94.34770875516517,26.47232373803901,1.5578818059379416,0.27074400873632065,0.3552495308049068,190.93344215454604,LRD,27.54472222,-99.46111111,US,TX,centre,no
226,226,-89.71637153606578,36.78457815919906,1.9361098410687572,0.27074400873632065,0.3552495308049068,190.93344215454604,MDT,40.19305556,-76.76222222,US,PA,east,no
227,227,-119.540937010895,27.55257014879193,1.123724759656328,0.27074400873632065,0.3552495308049068,190.93344215454604,RIV,33.88055556,-117.25861111,US,CA,west,no
228,228,-89.00772109248925,38.61022143269195,1.665693571434524,0.27074400873632065,0.3552495308049068,190.93344215454604,SBN,41.70444444,-86.3125,US,IN,east,no
229,229,-89.34993663043063,35.55611251745944,1.2233722412548977,0.27074400873632065,0.3552495308049068,190.93344215454604,SGF,37.24,-93.385,US,MO,centre,no
230,230,-96.56462363050932,35.900714241989405,0.15749806840954206,0.27074400873632065,0.3552495308049068,190.93344215454604,AFK,40.60694444,-95.86583333,US,NE,centre,no
231,231,-84.67032748312553,42.734857900619424,0.24924766337950846,0.27074400873632065,0.3552495308049068,190.93344215454604,BEH,42.12777778,-86.42833333,US,MI,east,no
232,232,-101.51776117497984,28.28777186989204,0.4861011118924327,0.27074400873632065,0.3552495308049068,190.93344215454604,AFW,32.98666667,-97.3175,US,TX,centre,no
233,233,-80.00552146523266,36.99779453627881,1.5558604921142822,0.27074400873632065,0.3552495308049068,190.93344215454604,INT,36.13527778,-80.22555556,US,NC,east,no
234,234,-83.88648240397058,35.39255275432667,1.4163930294168359,0.27074400873632065,0.3552495308049068,190.93344215454604,JQF,35.38527778,-80.70972222,US,NC,east,no
235,235,-84.31264761331475,40.4968400629438,0.08384808217910965,0.27074400873632065,0.3552495308049068,190.93344215454604,AGC,40.35472222,-79.93,US,PA,east,no
236,236,-82.44844698689398,31.78421252322955,0.5426449098268938,0.27074400873632065,0.3552495308049068,190.93344215454604,BQK,31.25888889,-81.46638889,US,GA,east,no
237,237,-89.00803870191946,36.24814273054876,0.7081132089214279,0.27074400873632065,0.3552495308049068,190.93344215454604,GNV,29.68972222,-82.27583333,US,FL,east,no
238,238,-89.65532060385549,36.12323711637148,0.7488006027021518,0.27074400873632065,0.3552495308049068,190.93344215454604,MGM,32.3,-86.39111111,US,AL,centre,no
239,239,-89.65245402989503,35.29195882005958,0.9284775038561242,0.27074400873632065,0.3552495308049068,190.93344215454604,SHV,32.44694444,-93.82555556,US,LA,centre,no
240,240,-89.69068371823083,36.22994848640041,2.013714276518954,0.27074400873632065,0.3552495308049068,190.93344215454604,XNA,36.28194444,-94.30694444,US,AR,centre,no
241,241,-87.44338508661859,32.72970167535511,0.6205365490858232,0.27074400873632065,0.3552495308049068,190.93344215454604,AHN,33.94833333,-83.32694444,US,GA,east,no
242,242,-89.08055204073038,35.50982805657796,1.5161626992754098,0.27074400873632065,0.3552495308049068,190.93344215454604,BTR,30.53166667,-91.15055556,US,LA,centre,no
243,243,-88.66216744479571,33.88311652307975,0.47936333131511255,0.27074400873632065,0.3552495308049068,190.93344215454604,FYV,36.00361111,-94.17,US,AR,centre,no
244,244,-88.24374752767694,34.36639719991678,0.637976426560722,0.27074400873632065,0.3552495308049068,190.93344215454604,GTR,33.45027778,-88.59138889,US,MS,centre,no
245,245,-87.30954135135511,31.968818901111913,0.3235148402151312,0.27074400873632065,0.3552495308049068,190.93344215454604,MCN,32.69583333,-83.64916667,US,GA,east,no
246,246,-86.26022343661006,32.58860445792678,0.2757631622696521,0.27074400873632065,0.3552495308049068,190.93344215454604,MKL,35.60138889,-88.91527778,US,TN,east,no
247,247,-87.76328205588183,34.0762111833937,0.5873720254123638,0.27074400873632065,0.3552495308049068,190.93344215454604,TCL,33.22111111,-87.61083333,US,AL,centre,no
248,248,-102.51218494003056,40.77674833190983,0.1820107987493984,0.27074400873632065,0.3552495308049068,190.93344215454604,AIA,42.05166667,-102.80666667,US,NE,centre,no
249,249,-103.22011829348325,43.794350013871494,0.5021028880693912,0.27074400873632065,0.3552495308049068,190.93344215454604,BFF,41.87527778,-103.60111111,US,NE,centre,no
250,250,-102.0724881782366,42.48858033346332,0.41273343683595626,0.27074400873632065,0.3552495308049068,190.93344215454604,PIR,44.38361111,-100.28416667,US,SD,centre,no
251,251,-91.01425351831797,33.41628608270038,0.09885784311479882,0.27074400873632065,0.3552495308049068,190.93344215454604,AL4,31.30888889,-86.39388889,US,AL,centre,no
252,252,-78.98703324732752,45.613500408721784,0.2700792056008398,0.27074400873632065,0.3552495308049068,190.93344215454604,ART,43.99083333,-76.02138889,US,NY,east,no
253,253,-89.75762689231163,38.723254835721974,0.6119453953880886,0.27074400873632065,0.3552495308049068,190.93344215454604,AVP,41.33916667,-75.72583333,US,PA,east,no
254,254,-89.02373002819856,39.34931810315153,1.2129507286552876,0.27074400873632065,0.3552495308049068,190.93344215454604,BTV,44.47277778,-73.15305556,US,VT,east,no
255,255,-85.44744498582651,38.79205567300866,1.6749154624584797,0.27074400873632065,0.3552495308049068,190.93344215454604,CHO,38.14138889,-78.45305556,US,VA,east,no
256,256,-91.11130053494904,37.60326277972382,2.5083057344160173,0.27074400873632065,0.3552495308049068,190.93344215454604,JAN,32.30972222,-90.07583333,US,MS,centre,no
257,257,-89.57556389479035,38.892650669927356,0.8307996271477612,0.27074400873632065,0.3552495308049068,190.93344215454604,MBS,43.53166667,-84.08166667,US,MI,east,no
258,258,-89.78633322671072,37.318972908821756,0.6996135468429594,0.27074400873632065,0.3552495308049068,190.93344215454604,MLB,28.1025,-80.64305556,US,FL,east,no
259,259,-78.1756714060342,46.33669426697224,0.1719610132960904,0.27074400873632065,0.3552495308049068,190.93344215454604,MSS,44.93777778,-74.84666667,US,NY,east,no
260,260,-89.77908069242322,36.94648364159965,0.4528505961123977,0.27074400873632065,0.3552495308049068,190.93344215454604,OAJ,34.83027778,-77.61166667,US,NC,east,no
261,261,-74.66988533277869,46.35051484139807,0.19744059602162015,0.27074400873632065,0.3552495308049068,190.93344215454604,OGS,44.68166667,-75.46583333,US,NY,east,no
262,262,-89.92704784402285,37.717450046154084,0.9910102763103099,0.27074400873632065,0.3552495308049068,190.93344215454604,PNS,30.47333333,-87.1875,US,FL,east,no
263,263,-89.52542014771352,40.33642853324162,0.9738406442246413,0.27074400873632065,0.3552495308049068,190.93344215454604,RST,43.91027778,-92.49638889,US,MN,centre,no
264,264,-89.84074802114137,39.88440108152367,1.3258051319106479,0.27074400873632065,0.3552495308049068,190.93344215454604,TVC,44.74,-85.58583333,US,MI,east,no
265,265,-91.88092317861037,40.47212538610633,2.5269517776656647,0.27074400873632065,0.3552495308049068,190.93344215454604,FAR,46.91555556,-96.81472222,US,ND,centre,no
266,266,-91.0284425380424,42.29672385746767,0.2546294019648113,0.27074400873632065,0.3552495308049068,190.93344215454604,HUF,39.45444444,-87.3075,US,IN,east,no
267,267,-90.79451723496274,40.885980085663164,0.20155959976608762,0.27074400873632065,0.3552495308049068,190.93344215454604,MWA,37.75194444,-89.01638889,US,IL,east,no
268,268,-105.16730974042245,40.22826649158357,0.1734345506400922,0.27074400873632065,0.3552495308049068,190.93344215454604,ALS,37.43666667,-105.86666667,US,CO,west,no
269,269,-111.6276958518789,47.45847301381459,0.45016450931501445,0.27074400873632065,0.3552495308049068,190.93344215454604,ALW,46.09472222,-118.29111111,US,WA,west,no
270,270,-101.84707990553575,31.91883439328608,1.463855392312987,0.27074400873632065,0.3552495308049068,190.93344215454604,LAW,34.56972222,-98.41611111,US,OK,centre,no
271,271,-81.0831939991344,29.784342015342546,0.4110498303784193,0.27074400873632065,0.3552495308049068,190.93344215454604,ANB,33.59027778,-85.85583333,US,AL,centre,no
272,272,-84.84051822026616,43.56035938730634,0.09791524797605676,0.27074400873632065,0.3552495308049068,190.93344215454604,MTO,39.47861111,-88.27833333,US,IL,east,no
273,273,-117.7049786242526,43.875523162115776,1.0220970591306104,0.27074400873632065,0.3552495308049068,190.93344215454604,PAE,47.90833333,-122.28138889,US,WA,west,no
274,274,-84.06316266613291,38.97090768621701,0.348001865070971,0.27074400873632065,0.3552495308049068,190.93344215454604,AND,34.49361111,-82.71,US,SC,east,no
275,275,-86.25808466235712,38.65840441736915,1.7410864141927742,0.27074400873632065,0.3552495308049068,190.93344215454604,BED,42.47083333,-71.29,US,MA,east,no
276,276,-69.32219628929198,40.155506324167234,0.20810728515203827,0.27074400873632065,0.3552495308049068,190.93344215454604,ANP,38.94277778,-76.56888889,US,MD,east,no
277,277,-77.14374684438171,37.65489055507822,0.2306898953629604,0.27074400873632065,0.3552495308049068,190.93344215454604,AOO,40.29722222,-78.32,US,PA,east,no
278,278,-103.25709639797478,37.34019401429294,0.18466223069176183,0.27074400873632065,0.3552495308049068,190.93344215454604,APA,39.57277778,-104.84777778,US,CO,west,no
279,279,-106.19606007654768,36.29237415452114,0.7882659067284267,0.27074400873632065,0.3552495308049068,190.93344215454604,BJC,39.90888889,-105.11722222,US,CO,west,no
280,280,-117.54691378808519,31.492666051268372,0.5336557040366315,0.27074400873632065,0.3552495308049068,190.93344215454604,TRM,33.62638889,-116.16083333,US,CA,west,no
281,281,-80.1904315030719,32.99932241918619,0.27096897837791745,0.27074400873632065,0.3552495308049068,190.93344215454604,APF,26.15277778,-81.77527778,US,FL,east,no
282,282,-85.80900843035562,44.684614077005214,0.27674433100145374,0.27074400873632065,0.3552495308049068,190.93344215454604,APN,45.08166667,-83.55583333,US,MI,east,no
283,283,-85.60752683991095,44.16370292173727,0.28358387238554683,0.27074400873632065,0.3552495308049068,190.93344215454604,CIU,46.24194444,-84.46611111,US,MI,east,no
284,284,-84.83574603310265,41.56680527305315,2.6552930860781374,0.27074400873632065,0.3552495308049068,190.93344215454604,BGR,44.80777778,-68.82777778,US,ME,east,no
285,285,-103.7935875860531,34.87239062178895,1.6797089638994667,0.27074400873632065,0.3552495308049068,190.93344215454604,ASE,39.22416667,-106.86888889,US,CO,west,no
286,286,-101.72836609791102,37.97446819476345,1.7785763685060956,0.27074400873632065,0.3552495308049068,190.93344215454604,JAC,43.60666667,-110.73694444,US,WY,west,no
287,287,-123.18703061575629,44.86063682828099,0.3261550092597203,0.27074400873632065,0.3552495308049068,190.93344215454604,AST,46.15972222,-123.88,US,OR,west,no
288,288,-92.1066841663463,38.487333497159156,0.22715410806337066,0.27074400873632065,0.3552495308049068,190.93344215454604,BKG,36.53194444,-93.20055556,US,MO,centre,no
289,289,-80.99952192397264,38.81094582318085,1.6144290660530498,0.27074400873632065,0.3552495308049068,190.93344215454604,BKL,41.51694444,-81.68333333,US,OH,east,no
290,290,-88.85809434598282,37.19130782025753,0.8318410356092115,0.27074400873632065,0.3552495308049068,190.93344215454604,BMI,40.48194444,-88.9275,US,IL,east,no
291,291,-104.13755753316512,42.412085773423705,3.6677407010335314,0.27074400873632065,0.3552495308049068,190.93344215454604,BZN,45.78027778,-111.15944444,US,MT,west,no
292,292,-89.52747322538724,38.69167398500874,0.0729850990477181,0.27074400873632065,0.3552495308049068,190.93344215454604,CGI,37.22361111,-89.57166667,US,MO,centre,no
293,293,-89.49368048540386,35.45720846108544,1.0220025054000295,0.27074400873632065,0.3552495308049068,190.93344215454604,CHA,35.03638889,-85.20361111,US,TN,east,no
294,294,-94.23492853143148,34.25650249926035,0.9582177956988502,0.27074400873632065,0.3552495308049068,190.93344215454604,CLL,30.58944444,-96.36444444,US,TX,centre,no
295,295,-84.44726969509492,27.2796391873182,1.0834860990218302,0.27074400873632065,0.3552495308049068,190.93344215454604,DHN,31.32,-85.44833333,US,AL,centre,no
296,296,-96.61642288580873,43.57138507134692,1.6985543059871118,0.27074400873632065,0.3552495308049068,190.93344215454604,EGE,39.64361111,-106.91388889,US,CO,west,no
297,297,-89.4765613321492,38.14091983374165,0.7562452530287208,0.27074400873632065,0.3552495308049068,190.93344215454604,EVV,38.03666667,-87.5325,US,IN,east,no
298,298,-85.37281853430342,36.46840568110089,0.8639345755881638,0.27074400873632065,0.3552495308049068,190.93344215454604,EWN,35.07361111,-77.0425,US,NC,east,no
299,299,-87.79891607482627,36.055509643599144,0.8059477482767007,0.27074400873632065,0.3552495308049068,190.93344215454604,EYW,24.55555556,-81.75972222,US,FL,east,no
300,300,-108.9290129226619,44.62586943126646,3.2281647456544285,0.27074400873632065,0.3552495308049068,190.93344215454604,FCA,48.31277778,-114.25111111,US,MT,west,no
301,301,-87.86480730225715,33.38256142229235,0.28301594637430233,0.27074400873632065,0.3552495308049068,190.93344215454604,FLO,34.18888889,-79.72444444,US,SC,east,no
302,302,-91.41964839731055,40.96633681881007,2.516459313305366,0.27074400873632065,0.3552495308049068,190.93344215454604,FSD,43.57888889,-96.74083333,US,SD,centre,no
303,303,-102.87407002175566,40.32128603778553,0.4864201089870835,0.27074400873632065,0.3552495308049068,190.93344215454604,GUC,38.53388889,-106.93888889,US,CO,west,no
304,304,-100.61299854855186,40.094203738399344,0.9748508889111824,0.27074400873632065,0.3552495308049068,190.93344215454604,HDN,40.48166667,-107.22,US,CO,west,no
305,305,-78.28485307847035,32.508052941213016,0.864496269798868,0.27074400873632065,0.3552495308049068,190.93344215454604,HHH,32.21666667,-80.68333333,US,SC,east,no
306,306,-90.68637156035172,33.85627311872538,0.7915616427265862,0.27074400873632065,0.3552495308049068,190.93344215454604,LFT,30.20472222,-91.9875,US,LA,centre,no
307,307,-86.20590794608553,37.447499232422004,0.08923834340312559,0.27074400873632065,0.3552495308049068,190.93344215454604,LSF,32.33777778,-84.99222222,US,GA,east,no
308,308,-83.29097826649645,33.68403729191018,0.5484364101996542,0.27074400873632065,0.3552495308049068,190.93344215454604,LWB,37.85972222,-80.39861111,US,WV,east,no
309,309,-84.09651290313639,37.801521334080135,0.3611458331255668,0.27074400873632065,0.3552495308049068,190.93344215454604,LYH,37.32694444,-79.20111111,US,VA,east,no
310,310,-93.2103937295196,30.289949096436764,0.29461364584945,0.27074400873632065,0.3552495308049068,190.93344215454604,MEI,32.33722222,-88.74916667,US,MS,centre,no
311,311,-82.7174403415065,40.31631123060242,0.294504959092936,0.27074400873632065,0.3552495308049068,190.93344215454604,MKG,43.17055556,-86.2375,US,MI,east,no
312,312,-90.8848520062357,35.05045051207278,0.4322038755217765,0.27074400873632065,0.3552495308049068,190.93344215454604,MLU,32.51111111,-92.03888889,US,LA,centre,no
313,313,-86.16982763873223,33.92824008787823,0.22865945500683435,0.27074400873632065,0.3552495308049068,190.93344215454604,MSL,34.74527778,-87.61027778,US,AL,centre,no
314,314,-105.71085292509402,34.880283400476614,1.0909610477315894,0.27074400873632065,0.3552495308049068,190.93344215454604,MTJ,38.50055556,-107.89472222,US,CO,west,no
315,315,-83.92596047566705,39.82327093973135,0.20218847915069374,0.27074400873632065,0.3552495308049068,190.93344215454604,OWB,37.74083333,-87.16583333,US,KY,centre,no
316,316,-89.6600481919215,35.68478508186964,0.4216338540619565,0.27074400873632065,0.3552495308049068,190.93344215454604,PFN,30.2125,-85.68194444,US,FL,east,no
317,317,-86.27377239166678,35.09271182418226,1.560480963909955,0.27074400873632065,0.3552495308049068,190.93344215454604,PHF,37.13166667,-76.49333333,US,VA,east,no
318,318,-90.15947377356154,41.00857915617753,1.4037517571213427,0.27074400873632065,0.3552495308049068,190.93344215454604,PIA,40.66138889,-89.68722222,US,IL,east,no
319,319,-109.35168839522407,38.35187043619931,0.4370165057769893,0.27074400873632065,0.3552495308049068,190.93344215454604,PIH,42.91333333,-112.59444444,US,ID,west,no
320,320,-85.66942385214983,39.00048816311413,1.1425976766733335,0.27074400873632065,0.3552495308049068,190.93344215454604,PTK,42.665,-83.41805556,US,MI,east,no
321,321,-88.68714673808942,42.666406143759424,0.778405492877826,0.27074400873632065,0.3552495308049068,190.93344215454604,SUS,38.66194444,-90.65,US,MO,centre,no
322,322,-87.26569679955108,38.069419017036786,1.2627717198656376,0.27074400873632065,0.3552495308049068,190.93344215454604,SWF,41.50583333,-74.09722222,US,NY,east,no
323,323,-86.99798720886778,32.24855788061511,0.2234896412697367,0.27074400873632065,0.3552495308049068,190.93344215454604,VLD,30.78222222,-83.27694444,US,GA,east,no
324,324,-79.49134451032735,28.264612016581967,0.26868106533470965,0.27074400873632065,0.3552495308049068,190.93344215454604,WRB,32.64,-83.59194444,US,GA,east,no
325,325,-93.21646085027328,41.561089467203416,2.1274696628238137,0.27074400873632065,0.3552495308049068,190.93344215454604,RAP,44.04527778,-103.05694444,US,SD,centre,no
326,326,-88.16421208666522,40.59272167037098,1.125304535555879,0.27074400873632065,0.3552495308049068,190.93344215454604,SCE,40.77083333,-77.88138889,US,PA,east,no
327,327,-91.48512569658641,40.00837908726052,0.23729788360774604,0.27074400873632065,0.3552495308049068,190.93344215454604,SUX,42.40194444,-96.38416667,US,IA,centre,no
328,328,-71.01893122243351,47.53232963713851,0.5004485863079793,0.27074400873632065,0.3552495308049068,190.93344215454604,AUG,44.31805556,-69.79666667,US,ME,east,no
329,329,-69.50906334014321,44.76631527644185,0.7077036938620462,0.27074400873632065,0.3552495308049068,190.93344215454604,BHB,44.44888889,-68.36166667,US,ME,east,no
330,330,-107.4649102331185,36.44943013391313,0.4798297732840899,0.27074400873632065,0.3552495308049068,190.93344215454604,CDC,37.7025,-113.09611111,US,UT,west,no
331,331,-86.78853533047312,38.45402392137648,0.7382688855914762,0.27074400873632065,0.3552495308049068,190.93344215454604,CKB,39.29555556,-80.22944444,US,WV,east,no
332,332,-91.91896939480922,45.32917571472616,0.5544635634317802,0.27074400873632065,0.3552495308049068,190.93344215454604,CMX,47.16777778,-88.48638889,US,MI,east,no
333,333,-106.95190436331212,42.7307854092808,2.0154264668929427,0.27074400873632065,0.3552495308049068,190.93344215454604,HLN,46.60666667,-111.98194444,US,MT,west,no
334,334,-92.58044245042227,38.417409934449694,0.5203595157031669,0.27074400873632065,0.3552495308049068,190.93344215454604,MKC,39.12333333,-94.59277778,US,MO,centre,no
335,335,-101.73075151794004,34.984049000058384,0.4296451784886755,0.27074400873632065,0.3552495308049068,190.93344215454604,SAF,35.6175,-106.08833333,US,NM,west,no
336,336,-112.91877757240192,35.96517339788971,0.5779719313394522,0.27074400873632065,0.3552495308049068,190.93344215454604,SCF,33.62277778,-111.91055556,US,AZ,west,no
337,337,-91.1244097683361,38.38160623291912,0.18180536076378034,0.27074400873632065,0.3552495308049068,190.93344215454604,SPI,39.84416667,-89.67888889,US,IL,east,no
338,338,-123.27682548071569,40.31253991048078,1.721741105570567,0.27074400873632065,0.3552495308049068,190.93344215454604,TCM,47.13833333,-122.475,US,WA,west,no
339,339,-83.92708921954473,38.83424232123382,0.5946758666737607,0.27074400873632065,0.3552495308049068,190.93344215454604,TTN,40.27805556,-74.8125,US,NJ,east,no
